练习ID,题目ID,科目,一级模块,二级模块,三级模块,题目来源,题目年份,题目省份,题目来源分类,是否正确,单题用时,练习日期,题目链接
1_1_3dr5vtc,5746793,行测,政治理论,新思想,社会建设,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第13题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5746801,行测,管理学基础,,,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第15题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5746808,行测,常识判断,管理常识,行政管理,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第14题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747272,行测,言语理解与表达,篇章阅读,细节判断题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第19题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747274,行测,言语理解与表达,片段阅读,中心理解题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第20题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747275,行测,言语理解与表达,片段阅读,中心理解题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第21题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747277,行测,言语理解与表达,片段阅读,中心理解题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第29题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747280,行测,言语理解与表达,篇章阅读,细节判断题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第24题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747281,行测,言语理解与表达,片段阅读,中心理解题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第28题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747286,行测,言语理解与表达,逻辑填空,混搭填空,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第34题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747287,行测,言语理解与表达,逻辑填空,混搭填空,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第33题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747289,行测,言语理解与表达,逻辑填空,语境分析,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第39题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747291,行测,言语理解与表达,片段阅读,中心理解题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第25题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747293,行测,言语理解与表达,逻辑填空,语境分析,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第32题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747294,行测,言语理解与表达,逻辑填空,混搭填空,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第37题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747296,行测,言语理解与表达,片段阅读,中心理解题,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第16题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5747304,行测,言语理解与表达,逻辑填空,混搭填空,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第31题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755672,行测,判断推理,类比推理,逻辑关系,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第67题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755674,行测,判断推理,类比推理,语义关系,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第68题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755676,行测,判断推理,类比推理,逻辑关系,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第70题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755677,行测,判断推理,类比推理,逻辑关系,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第71题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755681,行测,判断推理,类比推理,逻辑关系,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第74题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755682,行测,判断推理,类比推理,逻辑关系,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第72题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755685,行测,判断推理,逻辑判断,加强题型,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第95题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755687,行测,判断推理,图形推理,特殊规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第83题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755688,行测,判断推理,类比推理,逻辑关系,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第66题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755689,行测,判断推理,图形推理,属性规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第76题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755690,行测,判断推理,图形推理,数量规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第79题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755691,行测,判断推理,逻辑判断,削弱题型,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第92题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755692,行测,判断推理,图形推理,空间类,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第87题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755693,行测,判断推理,逻辑判断,加强题型,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第99题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755694,行测,判断推理,图形推理,数量规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第77题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755695,行测,判断推理,图形推理,属性规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第81题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755696,行测,判断推理,逻辑判断,原因解释,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第96题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755697,行测,判断推理,逻辑判断,加强题型,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第102题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755699,行测,判断推理,图形推理,特殊规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第85题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755701,行测,判断推理,图形推理,特殊规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第82题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755702,行测,判断推理,图形推理,特殊规律,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第86题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755703,行测,拆词,,,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第107题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755708,行测,判断推理,定义判断,单定义,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第109题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755711,行测,判断推理,定义判断,单定义,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第112题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755717,行测,判断推理,定义判断,单定义,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第115题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr5vtc,5755720,行测,判断推理,定义判断,单定义,2023年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第113题,2023,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr5vtc?routecs=xingce
1_1_3dr681v,10204658,行测,言语理解与表达,片段阅读,中心理解题,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第25题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10204675,行测,,,,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第76题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975246,行测,判断推理,逻辑判断,翻译推理,2024年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第92题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975247,行测,判断推理,图形推理,特殊规律,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第83题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975248,行测,判断推理,图形推理,特殊规律,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第86题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975249,行测,判断推理,图形推理,空间类,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第87题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975250,行测,判断推理,定义判断,单定义,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第107题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975251,行测,判断推理,定义判断,单定义,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第108题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975252,行测,判断推理,逻辑判断,翻译推理,2024年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第94题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975253,行测,判断推理,定义判断,单定义,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第109题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975254,行测,判断推理,定义判断,单定义,2024年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第102题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975255,行测,判断推理,图形推理,数量规律,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第80题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975256,行测,判断推理,定义判断,单定义,2024年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第103题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,10975257,行测,判断推理,图形推理,空间类,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第88题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,12304865,行测,判断推理,逻辑判断,翻译推理,2024年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第91题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,12304873,行测,判断推理,逻辑判断,削弱题型,2024年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第95题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,12304874,行测,判断推理,逻辑判断,论证评价,2024年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第99题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,12334408,行测,判断推理,类比推理,逻辑关系,2024年江苏省公务员录用考试《行测》题（A类）（网友回忆版）第69题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,12334416,行测,判断推理,图形推理,位置规律,2024年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第81题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,13628170,行测,言语理解与表达,语句表达,语句排序题,2024年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第30题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,13628175,行测,言语理解与表达,逻辑填空,混搭填空,2024年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第37题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
1_1_3dr681v,13628187,行测,言语理解与表达,逻辑填空,混搭填空,2024年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第36题,2024,江苏,公务员,未答,0,2025-11-24,https://spa.fenbi.com/ti/exam/solution/1_1_3dr681v?routecs=xingce
